"SystemTime","IpAddress","Neighbor","meanLinkQuality"
1466423968,"10.0.0.4","10.0.0.5",0.905666666666667
1466423968,"10.0.0.4","10.0.0.6",0.7735
1466423969,"10.0.0.5","10.0.0.3",0.777
1466423969,"10.0.0.5","10.0.0.6",0.7645
1466423969,"10.0.0.5","10.0.0.4",0.97
1466423995,"10.0.0.5","10.0.0.3",0.721
1466423995,"10.0.0.5","10.0.0.6",0.7425
1466423995,"10.0.0.5","10.0.0.4",0.5795
1466423996,"10.0.0.3","10.0.0.2",0.8605
1466423996,"10.0.0.6","10.0.0.3",0.721
1466423996,"10.0.0.3","10.0.0.5",0.905333333333333
1466423996,"10.0.0.6","10.0.0.5",0.905333333333333
1466423996,"10.0.0.3","10.0.0.6",0.7425
1466423996,"10.0.0.3","10.0.0.4",0.5795
1466423997,"10.0.0.1","10.0.0.2",0.8605
1466423997,"10.0.0.2","10.0.0.3",0.73075
1466423997,"10.0.0.2","10.0.0.1",0.886
1466423999,"10.0.0.4","10.0.0.3",0.6675
1466423999,"10.0.0.4","10.0.0.5",0.905333333333333
1466423999,"10.0.0.4","10.0.0.6",0.719
1466424025,"10.0.0.4","10.0.0.3",0.679
1466424025,"10.0.0.4","10.0.0.5",0.939333333333333
1466424026,"10.0.0.5","10.0.0.3",0.679
1466424026,"10.0.0.5","10.0.0.6",0.727
1466424026,"10.0.0.5","10.0.0.4",0.5915
1466424027,"10.0.0.3","10.0.0.2",0.972
1466424027,"10.0.0.6","10.0.0.3",0.6655
1466424027,"10.0.0.3","10.0.0.5",0.96
1466424027,"10.0.0.6","10.0.0.5",0.924
1466424027,"10.0.0.3","10.0.0.6",0.678
1466424027,"10.0.0.3","10.0.0.4",0.7115
1466424028,"10.0.0.1","10.0.0.2",0.97
1466424028,"10.0.0.2","10.0.0.3",0.677
1466424028,"10.0.0.2","10.0.0.1",0.94
1466424054,"10.0.0.2","10.0.0.3",0.6035
1466424054,"10.0.0.2","10.0.0.1",1
1466424056,"10.0.0.4","10.0.0.3",0.6015
1466424056,"10.0.0.4","10.0.0.5",0.887333333333333
1466424057,"10.0.0.5","10.0.0.3",0.6095
1466424057,"10.0.0.5","10.0.0.6",0.511
1466424057,"10.0.0.5","10.0.0.4",0.551
1466424058,"10.0.0.3","10.0.0.2",0.939
1466424058,"10.0.0.3","10.0.0.5",0.857
1466424058,"10.0.0.3","10.0.0.6",0.523
1466424058,"10.0.0.3","10.0.0.4",0.5365
1466424059,"10.0.0.1","10.0.0.2",0.943
1466424059,"10.0.0.6","10.0.0.3",0.61625
1466424059,"10.0.0.6","10.0.0.5",0.891333333333333
1466424084,"10.0.0.3","10.0.0.2",0.8605
1466424084,"10.0.0.6","10.0.0.3",0.8505
1466424084,"10.0.0.3","10.0.0.5",0.891333333333333
1466424084,"10.0.0.6","10.0.0.5",0.913666666666667
1466424084,"10.0.0.3","10.0.0.6",0.5835
1466424084,"10.0.0.3","10.0.0.4",0.654
1466424085,"10.0.0.1","10.0.0.2",0.888
1466424085,"10.0.0.2","10.0.0.3",0.824
1466424085,"10.0.0.2","10.0.0.1",0.839
1466424087,"10.0.0.4","10.0.0.3",0.837
1466424087,"10.0.0.4","10.0.0.5",0.911
1466424087,"10.0.0.4","10.0.0.6",0.5835
1466424088,"10.0.0.5","10.0.0.3",0.837
1466424088,"10.0.0.5","10.0.0.6",0.5835
1466424088,"10.0.0.5","10.0.0.4",0.654
1466424115,"10.0.0.3","10.0.0.2",0.866
1466424115,"10.0.0.3","10.0.0.5",0.883333333333333
1466424115,"10.0.0.3","10.0.0.6",0.6445
1466424115,"10.0.0.3","10.0.0.4",0.713
1466424116,"10.0.0.1","10.0.0.2",0.8605
1466424116,"10.0.0.2","10.0.0.3",0.765
1466424116,"10.0.0.6","10.0.0.3",0.6945
1466424116,"10.0.0.2","10.0.0.1",0.886
1466424116,"10.0.0.6","10.0.0.5",0.905333333333333
1466424118,"10.0.0.4","10.0.0.3",0.73875
1466424118,"10.0.0.4","10.0.0.5",0.901666666666667
1466424119,"10.0.0.5","10.0.0.3",0.69675
1466424119,"10.0.0.5","10.0.0.6",0.666
1466424119,"10.0.0.5","10.0.0.4",0.7135
1466424145,"10.0.0.5","10.0.0.3",0.733
1466424145,"10.0.0.5","10.0.0.6",0.609
1466424145,"10.0.0.5","10.0.0.4",0.6425
1466424146,"10.0.0.3","10.0.0.2",0.8605
1466424146,"10.0.0.3","10.0.0.5",0.871666666666667
1466424146,"10.0.0.3","10.0.0.6",0.568
1466424146,"10.0.0.3","10.0.0.4",0.6465
1466424147,"10.0.0.1","10.0.0.2",0.888
1466424147,"10.0.0.6","10.0.0.3",0.733
1466424147,"10.0.0.6","10.0.0.5",0.887
1466424148,"10.0.0.2","10.0.0.3",0.72175
1466424148,"10.0.0.2","10.0.0.1",1
1466424149,"10.0.0.4","10.0.0.3",0.75025
1466424149,"10.0.0.4","10.0.0.5",0.832333333333333
1466424175,"10.0.0.4","10.0.0.3",0.777
1466424175,"10.0.0.4","10.0.0.5",0.849
1466424176,"10.0.0.5","10.0.0.2",0.9485
1466424176,"10.0.0.5","10.0.0.3",0.79075
1466424176,"10.0.0.5","10.0.0.6",0.507
1466424176,"10.0.0.5","10.0.0.4",0.7465
1466424178,"10.0.0.1","10.0.0.2",0.9485
1466424178,"10.0.0.3","10.0.0.2",0.97
1466424178,"10.0.0.6","10.0.0.3",0.79075
1466424178,"10.0.0.3","10.0.0.5",0.849
1466424178,"10.0.0.6","10.0.0.5",0.862333333333333
1466424178,"10.0.0.3","10.0.0.6",0.515
1466424178,"10.0.0.3","10.0.0.4",0.6915
1466424179,"10.0.0.2","10.0.0.3",0.79075
1466424179,"10.0.0.2","10.0.0.1",1
1466424205,"10.0.0.2","10.0.0.3",0.7255
1466424205,"10.0.0.2","10.0.0.1",0.886
1466424205,"10.0.0.2","10.0.0.5",0.904333333333333
1466424206,"10.0.0.4","10.0.0.3",0.73725
1466424206,"10.0.0.4","10.0.0.5",0.904333333333333
1466424207,"10.0.0.5","10.0.0.2",0.943
1466424207,"10.0.0.5","10.0.0.3",0.6655
1466424207,"10.0.0.5","10.0.0.6",0.5975
1466424207,"10.0.0.5","10.0.0.4",0.727
1466424209,"10.0.0.1","10.0.0.2",0.943
1466424209,"10.0.0.3","10.0.0.2",0.9155
1466424209,"10.0.0.6","10.0.0.3",0.67125
1466424209,"10.0.0.3","10.0.0.5",0.901666666666667
1466424209,"10.0.0.6","10.0.0.5",0.924
1466424209,"10.0.0.3","10.0.0.6",0.6365
1466424209,"10.0.0.3","10.0.0.4",0.6545
1466424235,"10.0.0.1","10.0.0.2",0.939
1466424235,"10.0.0.3","10.0.0.2",0.943
1466424235,"10.0.0.6","10.0.0.3",0.634
1466424235,"10.0.0.3","10.0.0.5",0.872666666666667
1466424235,"10.0.0.6","10.0.0.5",0.880333333333333
1466424235,"10.0.0.3","10.0.0.6",0.7935
1466424235,"10.0.0.3","10.0.0.4",0.482
1466424236,"10.0.0.2","10.0.0.3",0.65075
1466424236,"10.0.0.2","10.0.0.1",0.886
1466424236,"10.0.0.2","10.0.0.5",0.872666666666667
1466424237,"10.0.0.4","10.0.0.3",0.6105
1466424237,"10.0.0.4","10.0.0.5",0.890666666666667
1466424237,"10.0.0.4","10.0.0.6",0.7935
1466424238,"10.0.0.5","10.0.0.2",0.943
1466424238,"10.0.0.5","10.0.0.3",0.6515
1466424238,"10.0.0.5","10.0.0.6",0.817
1466424238,"10.0.0.5","10.0.0.4",0.523
1466424266,"10.0.0.1","10.0.0.2",0.943
1466424266,"10.0.0.3","10.0.0.2",0.947
1466424266,"10.0.0.6","10.0.0.3",0.7915
1466424266,"10.0.0.3","10.0.0.5",0.858666666666667
1466424266,"10.0.0.6","10.0.0.5",0.858666666666667
1466424266,"10.0.0.3","10.0.0.6",0.594
1466424266,"10.0.0.3","10.0.0.4",0.629
1466424267,"10.0.0.2","10.0.0.3",0.7915
1466424267,"10.0.0.2","10.0.0.1",0.776
1466424268,"10.0.0.4","10.0.0.3",0.8065
1466424268,"10.0.0.4","10.0.0.5",0.858666666666667
1466424268,"10.0.0.4","10.0.0.6",0.594
1466424269,"10.0.0.5","10.0.0.2",0.947
1466424269,"10.0.0.5","10.0.0.3",0.82025
1466424269,"10.0.0.5","10.0.0.6",0.594
1466424269,"10.0.0.5","10.0.0.4",0.664
1466424295,"10.0.0.5","10.0.0.3",0.835
1466424295,"10.0.0.5","10.0.0.6",0.762
1466424295,"10.0.0.5","10.0.0.4",0.633
1466424297,"10.0.0.1","10.0.0.2",0.9155
1466424297,"10.0.0.3","10.0.0.2",0.9155
1466424297,"10.0.0.6","10.0.0.3",0.82425
1466424297,"10.0.0.3","10.0.0.5",0.924
1466424297,"10.0.0.6","10.0.0.5",0.942
1466424297,"10.0.0.3","10.0.0.6",0.758
1466424297,"10.0.0.3","10.0.0.4",0.6445
1466424298,"10.0.0.2","10.0.0.3",0.835
1466424298,"10.0.0.2","10.0.0.1",0.937
1466424299,"10.0.0.4","10.0.0.3",0.82225
1466424299,"10.0.0.4","10.0.0.5",0.942
1466424299,"10.0.0.4","10.0.0.6",0.731
1466424325,"10.0.0.4","10.0.0.3",0.76525
1466424325,"10.0.0.4","10.0.0.5",0.942
1466424326,"10.0.0.5","10.0.0.3",0.7535
1466424326,"10.0.0.5","10.0.0.6",0.735
1466424326,"10.0.0.5","10.0.0.4",0.6915
1466424328,"10.0.0.1","10.0.0.2",0.9195
1466424328,"10.0.0.3","10.0.0.2",0.947
1466424328,"10.0.0.6","10.0.0.3",0.7985
1466424328,"10.0.0.3","10.0.0.5",0.962
1466424328,"10.0.0.6","10.0.0.5",0.959333333333333
1466424328,"10.0.0.3","10.0.0.6",0.735
1466424328,"10.0.0.3","10.0.0.4",0.6815
1466424329,"10.0.0.2","10.0.0.3",0.769
1466424329,"10.0.0.2","10.0.0.1",1
1466424355,"10.0.0.2","10.0.0.3",0.90175
1466424355,"10.0.0.2","10.0.0.1",1
1466424356,"10.0.0.4","10.0.0.3",0.929
1466424356,"10.0.0.4","10.0.0.5",1
1466424357,"10.0.0.5","10.0.0.2",1
1466424357,"10.0.0.5","10.0.0.3",0.929
1466424357,"10.0.0.5","10.0.0.6",0.9155
1466424357,"10.0.0.5","10.0.0.4",0.9155
1466424359,"10.0.0.1","10.0.0.2",1
1466424359,"10.0.0.3","10.0.0.2",0.947
1466424359,"10.0.0.6","10.0.0.3",0.929
1466424359,"10.0.0.3","10.0.0.5",1
1466424359,"10.0.0.6","10.0.0.5",1
1466424359,"10.0.0.3","10.0.0.6",0.9195
1466424359,"10.0.0.3","10.0.0.4",0.8915
1466424385,"10.0.0.1","10.0.0.2",0.943
1466424385,"10.0.0.3","10.0.0.2",0.947
1466424385,"10.0.0.6","10.0.0.3",1
1466424385,"10.0.0.3","10.0.0.5",0.98
1466424385,"10.0.0.6","10.0.0.5",0.98
1466424385,"10.0.0.3","10.0.0.6",0.9195
1466424385,"10.0.0.3","10.0.0.4",0.939
1466424386,"10.0.0.2","10.0.0.3",1
1466424386,"10.0.0.2","10.0.0.1",1
1466424387,"10.0.0.4","10.0.0.3",0.9715
1466424387,"10.0.0.4","10.0.0.5",0.98
1466424388,"10.0.0.5","10.0.0.3",0.9715
1466424388,"10.0.0.5","10.0.0.6",0.9195
1466424388,"10.0.0.5","10.0.0.4",0.939
1466424416,"10.0.0.1","10.0.0.2",1
1466424416,"10.0.0.3","10.0.0.2",1
1466424416,"10.0.0.6","10.0.0.3",0.90875
1466424416,"10.0.0.3","10.0.0.5",1
1466424416,"10.0.0.6","10.0.0.5",1
1466424416,"10.0.0.3","10.0.0.6",1
1466424416,"10.0.0.3","10.0.0.4",1
1466424417,"10.0.0.2","10.0.0.3",0.93325
1466424417,"10.0.0.2","10.0.0.1",1
1466424418,"10.0.0.4","10.0.0.3",0.90875
1466424418,"10.0.0.4","10.0.0.5",1
1466424419,"10.0.0.5","10.0.0.3",0.90875
1466424419,"10.0.0.5","10.0.0.6",0.97
1466424419,"10.0.0.5","10.0.0.4",1
1466424445,"10.0.0.5","10.0.0.3",0.8045
1466424445,"10.0.0.5","10.0.0.6",0.8625
1466424445,"10.0.0.5","10.0.0.4",1
1466424447,"10.0.0.1","10.0.0.2",1
1466424447,"10.0.0.3","10.0.0.2",1
1466424447,"10.0.0.6","10.0.0.3",0.793
1466424447,"10.0.0.3","10.0.0.5",1
1466424447,"10.0.0.6","10.0.0.5",0.98
1466424447,"10.0.0.3","10.0.0.6",0.8625
1466424447,"10.0.0.3","10.0.0.4",1
1466424448,"10.0.0.2","10.0.0.3",0.8045
1466424448,"10.0.0.2","10.0.0.1",1
1466424449,"10.0.0.4","10.0.0.3",0.793
1466424449,"10.0.0.4","10.0.0.5",0.98
1466424475,"10.0.0.4","10.0.0.3",0.8655
1466424475,"10.0.0.4","10.0.0.5",0.962
1466424476,"10.0.0.5","10.0.0.3",0.84575
1466424476,"10.0.0.5","10.0.0.6",0.8465
1466424476,"10.0.0.5","10.0.0.4",1
1466424478,"10.0.0.1","10.0.0.2",1
1466424478,"10.0.0.3","10.0.0.2",1
1466424478,"10.0.0.6","10.0.0.3",0.82825
1466424478,"10.0.0.3","10.0.0.5",0.964666666666667
1466424478,"10.0.0.6","10.0.0.5",0.98
1466424478,"10.0.0.3","10.0.0.6",0.6795
1466424478,"10.0.0.3","10.0.0.4",1
1466424479,"10.0.0.2","10.0.0.3",0.84575
1466424479,"10.0.0.2","10.0.0.1",1
1466424505,"10.0.0.2","10.0.0.3",0.80325
1466424505,"10.0.0.2","10.0.0.1",0.831
1466424506,"10.0.0.4","10.0.0.3",0.7685
1466424506,"10.0.0.4","10.0.0.5",0.89
1466424507,"10.0.0.5","10.0.0.3",0.7585
1466424507,"10.0.0.5","10.0.0.6",0.3935
1466424507,"10.0.0.5","10.0.0.4",0.6365
1466424509,"10.0.0.3","10.0.0.2",0.7805
1466424509,"10.0.0.6","10.0.0.3",0.7595
1466424509,"10.0.0.3","10.0.0.5",0.881
1466424509,"10.0.0.6","10.0.0.5",0.871666666666667
1466424509,"10.0.0.3","10.0.0.6",0.4255
1466424509,"10.0.0.3","10.0.0.4",0.697
1466424534,"10.0.0.3","10.0.0.2",0.8035
1466424534,"10.0.0.3","10.0.0.5",0.854666666666667
1466424534,"10.0.0.3","10.0.0.6",0.587
1466424534,"10.0.0.3","10.0.0.4",0.672
1466424535,"10.0.0.1","10.0.0.2",0.8035
1466424535,"10.0.0.6","10.0.0.3",0.6765
1466424535,"10.0.0.6","10.0.0.5",0.84
1466424536,"10.0.0.2","10.0.0.3",0.7415
1466424536,"10.0.0.2","10.0.0.1",1
1466424537,"10.0.0.4","10.0.0.3",0.6625
1466424537,"10.0.0.4","10.0.0.5",0.84
1466424538,"10.0.0.5","10.0.0.3",0.7085
1466424538,"10.0.0.5","10.0.0.6",0.574
1466424538,"10.0.0.5","10.0.0.4",0.6525
1466424566,"10.0.0.1","10.0.0.2",0.866
1466424566,"10.0.0.3","10.0.0.2",0.866
1466424566,"10.0.0.6","10.0.0.3",0.70225
1466424566,"10.0.0.3","10.0.0.5",0.865
1466424566,"10.0.0.6","10.0.0.5",0.865
1466424566,"10.0.0.3","10.0.0.6",0.6425
1466424566,"10.0.0.3","10.0.0.4",0.5895
1466424567,"10.0.0.2","10.0.0.3",0.74975
1466424567,"10.0.0.2","10.0.0.1",0.894
1466424568,"10.0.0.4","10.0.0.3",0.74975
1466424568,"10.0.0.4","10.0.0.5",0.865
1466424595,"10.0.0.5","10.0.0.3",0.776
1466424595,"10.0.0.5","10.0.0.6",0.7015
1466424595,"10.0.0.5","10.0.0.4",0.6645
1466424597,"10.0.0.1","10.0.0.2",0.9155
1466424597,"10.0.0.3","10.0.0.2",0.9155
1466424597,"10.0.0.6","10.0.0.3",0.7895
1466424597,"10.0.0.3","10.0.0.5",0.908333333333333
1466424597,"10.0.0.6","10.0.0.5",0.942
1466424597,"10.0.0.3","10.0.0.6",0.664
1466424597,"10.0.0.3","10.0.0.4",0.657
1466424598,"10.0.0.2","10.0.0.3",0.776
1466424598,"10.0.0.2","10.0.0.1",0.886
1466424599,"10.0.0.4","10.0.0.3",0.776
1466424599,"10.0.0.4","10.0.0.5",0.924
1466424599,"10.0.0.4","10.0.0.6",0.7015
1466424625,"10.0.0.4","10.0.0.3",0.839
1466424625,"10.0.0.4","10.0.0.5",0.946333333333333
1466424626,"10.0.0.5","10.0.0.2",0.939
1466424626,"10.0.0.5","10.0.0.3",0.82825
1466424626,"10.0.0.5","10.0.0.6",0.6345
1466424626,"10.0.0.5","10.0.0.4",0.5915
1466424628,"10.0.0.1","10.0.0.2",0.939
1466424628,"10.0.0.3","10.0.0.2",0.8805
1466424628,"10.0.0.6","10.0.0.3",0.84575
1466424628,"10.0.0.3","10.0.0.5",0.962
1466424628,"10.0.0.6","10.0.0.5",0.942
1466424628,"10.0.0.3","10.0.0.6",0.6035
1466424628,"10.0.0.3","10.0.0.4",0.564
1466424629,"10.0.0.2","10.0.0.3",0.84375
1466424629,"10.0.0.2","10.0.0.1",0.788
1466424655,"10.0.0.2","10.0.0.3",0.78775
1466424655,"10.0.0.2","10.0.0.1",0.886
1466424656,"10.0.0.4","10.0.0.3",0.80175
1466424656,"10.0.0.4","10.0.0.5",0.939666666666667
1466424657,"10.0.0.5","10.0.0.2",0.798
1466424657,"10.0.0.5","10.0.0.3",0.8005
1466424657,"10.0.0.5","10.0.0.6",0.7505
1466424657,"10.0.0.5","10.0.0.4",0.731
1466424659,"10.0.0.3","10.0.0.2",0.8485
1466424659,"10.0.0.3","10.0.0.5",0.925333333333333
1466424659,"10.0.0.3","10.0.0.6",0.68
1466424659,"10.0.0.3","10.0.0.4",0.678
1466424660,"10.0.0.6","10.0.0.3",0.79875
1466424660,"10.0.0.6","10.0.0.5",0.939666666666667
1466424685,"10.0.0.1","10.0.0.2",0.8035
1466424685,"10.0.0.3","10.0.0.2",0.8135
1466424685,"10.0.0.6","10.0.0.3",0.7475
1466424685,"10.0.0.3","10.0.0.5",0.943666666666667
1466424685,"10.0.0.6","10.0.0.5",0.904
1466424685,"10.0.0.3","10.0.0.6",0.6485
1466424685,"10.0.0.3","10.0.0.4",0.662
1466424686,"10.0.0.2","10.0.0.3",0.734
1466424686,"10.0.0.2","10.0.0.1",0.886
1466424687,"10.0.0.4","10.0.0.3",0.734
1466424687,"10.0.0.4","10.0.0.5",0.942
1466424688,"10.0.0.5","10.0.0.3",0.74275
1466424688,"10.0.0.5","10.0.0.6",0.609
1466424688,"10.0.0.5","10.0.0.4",0.702
1466424716,"10.0.0.1","10.0.0.2",0.894
1466424716,"10.0.0.3","10.0.0.2",0.894
1466424716,"10.0.0.6","10.0.0.3",0.6515
1466424716,"10.0.0.3","10.0.0.5",0.944666666666667
1466424716,"10.0.0.6","10.0.0.5",0.944666666666667
1466424716,"10.0.0.3","10.0.0.6",0.496
1466424716,"10.0.0.3","10.0.0.4",0.6915
1466424717,"10.0.0.2","10.0.0.3",0.635
1466424717,"10.0.0.2","10.0.0.1",0.839
1466424718,"10.0.0.4","10.0.0.3",0.66025
1466424718,"10.0.0.4","10.0.0.5",0.944666666666667
1466424745,"10.0.0.5","10.0.0.2",0.8215
1466424745,"10.0.0.5","10.0.0.3",0.7965
1466424745,"10.0.0.5","10.0.0.6",0.6955
1466424745,"10.0.0.5","10.0.0.4",0.658
1466424747,"10.0.0.1","10.0.0.2",0.8605
1466424747,"10.0.0.3","10.0.0.2",0.8505
1466424747,"10.0.0.3","10.0.0.5",0.922666666666667
1466424747,"10.0.0.3","10.0.0.6",0.7175
1466424747,"10.0.0.3","10.0.0.4",0.672
1466424748,"10.0.0.2","10.0.0.3",0.7765
1466424748,"10.0.0.6","10.0.0.3",0.811
1466424748,"10.0.0.2","10.0.0.1",1
1466424748,"10.0.0.6","10.0.0.5",0.922666666666667
1466424749,"10.0.0.4","10.0.0.3",0.812
1466424749,"10.0.0.4","10.0.0.5",0.943666666666667
1466424775,"10.0.0.4","10.0.0.3",0.6945
1466424775,"10.0.0.4","10.0.0.5",0.887
1466424776,"10.0.0.5","10.0.0.3",0.6855
1466424776,"10.0.0.5","10.0.0.6",0.6055
1466424776,"10.0.0.5","10.0.0.4",0.8485
1466424778,"10.0.0.1","10.0.0.2",1
1466424778,"10.0.0.3","10.0.0.2",1
1466424778,"10.0.0.3","10.0.0.5",0.874
1466424778,"10.0.0.3","10.0.0.6",0.5425
1466424778,"10.0.0.3","10.0.0.4",0.7995
1466424779,"10.0.0.6","10.0.0.3",0.69925
1466424779,"10.0.0.6","10.0.0.5",0.887
1466424805,"10.0.0.2","10.0.0.3",0.6415
1466424805,"10.0.0.2","10.0.0.1",0.584
1466424806,"10.0.0.4","10.0.0.3",0.63875
1466424806,"10.0.0.4","10.0.0.5",0.962
1466424807,"10.0.0.5","10.0.0.3",0.633
1466424807,"10.0.0.5","10.0.0.6",0.384
1466424807,"10.0.0.5","10.0.0.4",0.435
1466424809,"10.0.0.3","10.0.0.2",0.939
1466424809,"10.0.0.3","10.0.0.5",0.962
1466424809,"10.0.0.3","10.0.0.6",0.627
1466424809,"10.0.0.3","10.0.0.4",0.468
1466424810,"10.0.0.6","10.0.0.3",0.633
1466424810,"10.0.0.6","10.0.0.5",0.959333333333333
1466424835,"10.0.0.1","10.0.0.2",0.813
1466424835,"10.0.0.3","10.0.0.2",0.8215
1466424835,"10.0.0.3","10.0.0.5",0.905333333333333
1466424835,"10.0.0.3","10.0.0.6",0.874
1466424835,"10.0.0.3","10.0.0.4",0.578
1466424836,"10.0.0.2","10.0.0.3",0.72
1466424836,"10.0.0.6","10.0.0.3",0.713333333333333
1466424836,"10.0.0.2","10.0.0.1",0.831
1466424836,"10.0.0.6","10.0.0.5",0.905333333333333
1466424837,"10.0.0.4","10.0.0.3",0.725
1466424837,"10.0.0.4","10.0.0.5",0.905333333333333
1466424837,"10.0.0.4","10.0.0.6",0.874
1466424839,"10.0.0.5","10.0.0.3",0.752666666666667
1466424839,"10.0.0.5","10.0.0.6",0.776
1466424839,"10.0.0.5","10.0.0.4",0.568
1466424866,"10.0.0.1","10.0.0.2",0.866
1466424866,"10.0.0.3","10.0.0.2",0.866
1466424866,"10.0.0.3","10.0.0.5",0.832333333333333
1466424866,"10.0.0.3","10.0.0.6",0.488
1466424866,"10.0.0.3","10.0.0.4",0.6365
1466424867,"10.0.0.2","10.0.0.3",0.68775
1466424867,"10.0.0.6","10.0.0.3",0.70325
1466424867,"10.0.0.2","10.0.0.1",0.776
1466424867,"10.0.0.6","10.0.0.5",0.881666666666667
1466424868,"10.0.0.4","10.0.0.3",0.73275
1466424868,"10.0.0.4","10.0.0.5",0.794666666666667
1466424895,"10.0.0.5","10.0.0.2",0.943
1466424895,"10.0.0.5","10.0.0.3",0.7035
1466424895,"10.0.0.5","10.0.0.6",0.5735
1466424895,"10.0.0.5","10.0.0.4",0.645
1466424897,"10.0.0.1","10.0.0.2",0.8955
1466424897,"10.0.0.3","10.0.0.2",0.915
1466424897,"10.0.0.3","10.0.0.5",0.696333333333333
1466424897,"10.0.0.3","10.0.0.6",0.5735
1466424897,"10.0.0.3","10.0.0.4",0.668
1466424898,"10.0.0.6","10.0.0.3",0.7105
1466424898,"10.0.0.6","10.0.0.5",0.730333333333333
1466424899,"10.0.0.2","10.0.0.3",0.68075
1466424899,"10.0.0.4","10.0.0.3",0.7015
1466424899,"10.0.0.2","10.0.0.1",0.682
1466424899,"10.0.0.4","10.0.0.5",0.766666666666667
1466424924,"10.0.0.2","10.0.0.3",0.74375
1466424924,"10.0.0.2","10.0.0.1",0.748
1466424925,"10.0.0.4","10.0.0.3",0.765
1466424925,"10.0.0.4","10.0.0.5",0.869
1466424926,"10.0.0.5","10.0.0.3",0.74275
1466424926,"10.0.0.5","10.0.0.6",0.5995
1466424926,"10.0.0.5","10.0.0.4",0.637
1466424928,"10.0.0.1","10.0.0.2",0.8585
1466424928,"10.0.0.3","10.0.0.2",0.7755
1466424928,"10.0.0.3","10.0.0.5",0.849666666666667
1466424928,"10.0.0.3","10.0.0.6",0.5465
1466424928,"10.0.0.3","10.0.0.4",0.6075
1466424929,"10.0.0.6","10.0.0.3",0.76125
1466424929,"10.0.0.6","10.0.0.5",0.811666666666667
1466424954,"10.0.0.1","10.0.0.2",0.719
1466424955,"10.0.0.2","10.0.0.3",0.873
1466424955,"10.0.0.6","10.0.0.3",0.82675
1466424955,"10.0.0.2","10.0.0.1",0.627
1466424955,"10.0.0.6","10.0.0.5",0.910666666666667
1466424956,"10.0.0.4","10.0.0.3",0.85325
1466424956,"10.0.0.4","10.0.0.5",0.925333333333333
1466424957,"10.0.0.5","10.0.0.3",0.85325
1466424957,"10.0.0.5","10.0.0.6",0.541
1466424957,"10.0.0.5","10.0.0.4",0.7605
1466424959,"10.0.0.3","10.0.0.2",0.5955
1466424959,"10.0.0.3","10.0.0.5",0.939666666666667
1466424959,"10.0.0.3","10.0.0.6",0.545
1466424959,"10.0.0.3","10.0.0.4",0.831
1466424985,"10.0.0.1","10.0.0.2",0.8215
1466424985,"10.0.0.3","10.0.0.2",0.7485
1466424985,"10.0.0.3","10.0.0.5",0.910666666666667
1466424985,"10.0.0.3","10.0.0.6",0.553
1466424985,"10.0.0.3","10.0.0.4",0.831
1466424986,"10.0.0.2","10.0.0.3",0.7455
1466424986,"10.0.0.6","10.0.0.3",0.7455
1466424986,"10.0.0.2","10.0.0.1",0.831
1466424986,"10.0.0.6","10.0.0.5",0.910666666666667
1466424987,"10.0.0.4","10.0.0.3",0.731
1466424987,"10.0.0.4","10.0.0.5",0.910666666666667
1466424989,"10.0.0.5","10.0.0.3",0.733
1466424989,"10.0.0.5","10.0.0.6",0.543
1466424989,"10.0.0.5","10.0.0.4",0.774
1466425016,"10.0.0.1","10.0.0.2",0.723
1466425016,"10.0.0.3","10.0.0.2",0.723
1466425016,"10.0.0.3","10.0.0.5",0.979
1466425016,"10.0.0.3","10.0.0.6",0.627
1466425016,"10.0.0.3","10.0.0.4",0.77
1466425017,"10.0.0.6","10.0.0.3",0.799
1466425017,"10.0.0.6","10.0.0.5",0.959
1466425018,"10.0.0.2","10.0.0.3",0.7845
1466425018,"10.0.0.4","10.0.0.3",0.799
1466425018,"10.0.0.2","10.0.0.1",0.94
1466425018,"10.0.0.2","10.0.0.5",0.979
1466425018,"10.0.0.4","10.0.0.5",0.959
1466425046,"10.0.0.5","10.0.0.3",0.8625
1466425046,"10.0.0.5","10.0.0.6",0.682
1466425046,"10.0.0.5","10.0.0.4",0.7485
1466425047,"10.0.0.3","10.0.0.2",0.8115
1466425047,"10.0.0.3","10.0.0.5",0.879333333333333
1466425047,"10.0.0.3","10.0.0.6",0.645
1466425047,"10.0.0.3","10.0.0.4",0.741
1466425048,"10.0.0.1","10.0.0.2",0.8605
1466425048,"10.0.0.6","10.0.0.3",0.87325
1466425048,"10.0.0.6","10.0.0.5",0.894
1466425049,"10.0.0.2","10.0.0.3",0.87
1466425049,"10.0.0.4","10.0.0.3",0.8585
1466425049,"10.0.0.2","10.0.0.1",0.776
1466425049,"10.0.0.4","10.0.0.5",0.873
1466425074,"10.0.0.2","10.0.0.3",0.887
1466425074,"10.0.0.2","10.0.0.1",0.831
1466425077,"10.0.0.5","10.0.0.3",0.89975
1466425077,"10.0.0.5","10.0.0.6",0.4895
1466425077,"10.0.0.5","10.0.0.4",0.811
1466425078,"10.0.0.3","10.0.0.2",0.841
1466425078,"10.0.0.3","10.0.0.5",0.926666666666667
1466425078,"10.0.0.3","10.0.0.6",0.454
1466425078,"10.0.0.3","10.0.0.4",0.801
1466425079,"10.0.0.1","10.0.0.2",0.831
1466425079,"10.0.0.6","10.0.0.3",0.889
1466425079,"10.0.0.6","10.0.0.5",0.924
