"SystemTime","NodeIp","IpNeighbor","linkQuality"
1466418592,"10.0.0.5","10.0.0.3",1
1466418592,"10.0.0.5","10.0.0.3",0.886
1466418592,"10.0.0.5","10.0.0.4",1
1466418592,"10.0.0.5","10.0.0.4",1
1466418592,"10.0.0.5","10.0.0.6",1
1466418592,"10.0.0.5","10.0.0.6",0.713
1466418593,"10.0.0.1","10.0.0.2",1
1466418593,"10.0.0.1","10.0.0.2",1
1466418593,"10.0.0.3","10.0.0.2",1
1466418593,"10.0.0.3","10.0.0.2",1
1466418593,"10.0.0.3","10.0.0.4",1
1466418593,"10.0.0.3","10.0.0.4",1
1466418593,"10.0.0.3","10.0.0.5",1
1466418593,"10.0.0.3","10.0.0.5",1
1466418593,"10.0.0.3","10.0.0.5",1
1466418593,"10.0.0.3","10.0.0.6",0.611
1466418593,"10.0.0.3","10.0.0.6",1
1466418594,"10.0.0.2","10.0.0.1",1
1466418594,"10.0.0.2","10.0.0.3",1
1466418594,"10.0.0.2","10.0.0.3",0.623
1466418594,"10.0.0.2","10.0.0.3",1
1466418594,"10.0.0.2","10.0.0.3",1
1466418595,"10.0.0.6","10.0.0.3",0.886
1466418595,"10.0.0.6","10.0.0.3",1
1466418595,"10.0.0.6","10.0.0.3",0.47
1466418595,"10.0.0.6","10.0.0.3",1
1466418595,"10.0.0.6","10.0.0.5",1
1466418595,"10.0.0.6","10.0.0.5",1
1466418595,"10.0.0.6","10.0.0.5",1
1466418623,"10.0.0.4","10.0.0.3",1
1466418623,"10.0.0.4","10.0.0.3",0.886
1466418623,"10.0.0.4","10.0.0.3",1
1466418623,"10.0.0.4","10.0.0.3",0.419
1466418623,"10.0.0.4","10.0.0.5",1
1466418623,"10.0.0.4","10.0.0.5",0.944
1466418623,"10.0.0.4","10.0.0.5",1
1466418623,"10.0.0.5","10.0.0.2",1
1466418623,"10.0.0.5","10.0.0.2",1
1466418623,"10.0.0.5","10.0.0.3",0.886
1466418623,"10.0.0.5","10.0.0.3",0.446
1466418623,"10.0.0.5","10.0.0.3",1
1466418623,"10.0.0.5","10.0.0.3",1
1466418623,"10.0.0.5","10.0.0.4",0.776
1466418623,"10.0.0.5","10.0.0.4",0.862
1466418623,"10.0.0.5","10.0.0.6",0.894
1466418623,"10.0.0.5","10.0.0.6",0.521
1466418624,"10.0.0.1","10.0.0.2",1
1466418624,"10.0.0.1","10.0.0.2",1
1466418624,"10.0.0.3","10.0.0.2",1
1466418624,"10.0.0.3","10.0.0.2",1
1466418624,"10.0.0.3","10.0.0.4",0.862
1466418624,"10.0.0.3","10.0.0.4",0.776
1466418624,"10.0.0.3","10.0.0.5",1
1466418624,"10.0.0.3","10.0.0.5",0.944
1466418624,"10.0.0.3","10.0.0.5",1
1466418624,"10.0.0.3","10.0.0.6",0.521
1466418624,"10.0.0.3","10.0.0.6",0.894
1466418625,"10.0.0.2","10.0.0.1",1
1466418625,"10.0.0.2","10.0.0.3",1
1466418625,"10.0.0.2","10.0.0.3",0.886
1466418625,"10.0.0.2","10.0.0.3",0.419
1466418625,"10.0.0.2","10.0.0.3",1
1466418625,"10.0.0.2","10.0.0.5",1
1466418625,"10.0.0.2","10.0.0.5",0.944
1466418625,"10.0.0.2","10.0.0.5",1
1466418626,"10.0.0.6","10.0.0.3",1
1466418626,"10.0.0.6","10.0.0.3",1
1466418626,"10.0.0.6","10.0.0.3",0.886
1466418626,"10.0.0.6","10.0.0.3",0.435
1466418626,"10.0.0.6","10.0.0.5",0.944
1466418626,"10.0.0.6","10.0.0.5",1
1466418626,"10.0.0.6","10.0.0.5",1
1466418654,"10.0.0.4","10.0.0.3",0.474
1466418654,"10.0.0.4","10.0.0.3",0.878
1466418654,"10.0.0.4","10.0.0.3",1
1466418654,"10.0.0.4","10.0.0.3",0.721
1466418654,"10.0.0.4","10.0.0.5",1
1466418654,"10.0.0.4","10.0.0.5",1
1466418654,"10.0.0.4","10.0.0.5",0.796
1466418654,"10.0.0.5","10.0.0.3",1
1466418654,"10.0.0.5","10.0.0.3",0.474
1466418654,"10.0.0.5","10.0.0.3",0.886
1466418654,"10.0.0.5","10.0.0.3",0.529
1466418654,"10.0.0.5","10.0.0.4",0.788
1466418654,"10.0.0.5","10.0.0.4",0.831
1466418654,"10.0.0.5","10.0.0.6",0.701
1466418654,"10.0.0.5","10.0.0.6",0.364
1466418655,"10.0.0.1","10.0.0.2",0.886
1466418655,"10.0.0.1","10.0.0.2",1
1466418655,"10.0.0.3","10.0.0.2",0.886
1466418655,"10.0.0.3","10.0.0.2",1
1466418655,"10.0.0.3","10.0.0.4",0.788
1466418655,"10.0.0.3","10.0.0.4",0.776
1466418655,"10.0.0.3","10.0.0.5",1
1466418655,"10.0.0.3","10.0.0.5",1
1466418655,"10.0.0.3","10.0.0.5",0.831
1466418655,"10.0.0.3","10.0.0.6",0.152
1466418655,"10.0.0.3","10.0.0.6",0.701
1466418656,"10.0.0.2","10.0.0.1",1
1466418656,"10.0.0.2","10.0.0.3",0.878
1466418656,"10.0.0.2","10.0.0.3",0.529
1466418656,"10.0.0.2","10.0.0.3",0.94
1466418656,"10.0.0.2","10.0.0.3",0.497
1466418656,"10.0.0.2","10.0.0.5",0.831
1466418656,"10.0.0.2","10.0.0.5",1
1466418656,"10.0.0.2","10.0.0.5",1
1466418682,"10.0.0.2","10.0.0.1",1
1466418682,"10.0.0.2","10.0.0.3",0.298
1466418682,"10.0.0.2","10.0.0.3",0.721
1466418682,"10.0.0.2","10.0.0.3",1
1466418682,"10.0.0.2","10.0.0.3",0.521
1466418683,"10.0.0.6","10.0.0.3",0.329
1466418683,"10.0.0.6","10.0.0.3",0.819
1466418683,"10.0.0.6","10.0.0.3",0.607
1466418683,"10.0.0.6","10.0.0.3",1
1466418683,"10.0.0.6","10.0.0.5",0.878
1466418683,"10.0.0.6","10.0.0.5",0.831
1466418683,"10.0.0.6","10.0.0.5",1
1466418685,"10.0.0.4","10.0.0.3",0.831
1466418685,"10.0.0.4","10.0.0.3",1
1466418685,"10.0.0.4","10.0.0.3",0.607
1466418685,"10.0.0.4","10.0.0.3",0.364
1466418685,"10.0.0.4","10.0.0.5",1
1466418685,"10.0.0.4","10.0.0.5",0.831
1466418685,"10.0.0.4","10.0.0.5",0.831
1466418685,"10.0.0.4","10.0.0.6",0.776
1466418685,"10.0.0.4","10.0.0.6",0.271
1466418685,"10.0.0.5","10.0.0.3",1
1466418685,"10.0.0.5","10.0.0.3",0.364
1466418685,"10.0.0.5","10.0.0.3",0.627
1466418685,"10.0.0.5","10.0.0.3",0.819
1466418685,"10.0.0.5","10.0.0.4",0.831
1466418685,"10.0.0.5","10.0.0.4",0.886
1466418685,"10.0.0.5","10.0.0.6",0.271
1466418685,"10.0.0.5","10.0.0.6",0.812
1466418686,"10.0.0.1","10.0.0.2",0.886
1466418686,"10.0.0.1","10.0.0.2",1
1466418686,"10.0.0.3","10.0.0.2",1
1466418686,"10.0.0.3","10.0.0.2",0.886
1466418686,"10.0.0.3","10.0.0.4",0.729
1466418686,"10.0.0.3","10.0.0.4",0.776
1466418686,"10.0.0.3","10.0.0.5",1
1466418686,"10.0.0.3","10.0.0.5",0.831
1466418686,"10.0.0.3","10.0.0.5",0.812
1466418686,"10.0.0.3","10.0.0.6",0.776
1466418686,"10.0.0.3","10.0.0.6",0.329
1466418712,"10.0.0.1","10.0.0.2",1
1466418712,"10.0.0.1","10.0.0.2",0.94
1466418712,"10.0.0.3","10.0.0.2",0.94
1466418712,"10.0.0.3","10.0.0.2",1
1466418712,"10.0.0.3","10.0.0.4",0.776
1466418712,"10.0.0.3","10.0.0.4",0.646
1466418712,"10.0.0.3","10.0.0.5",0.94
1466418712,"10.0.0.3","10.0.0.5",0.701
1466418712,"10.0.0.3","10.0.0.5",0.796
1466418712,"10.0.0.3","10.0.0.6",0.94
1466418712,"10.0.0.3","10.0.0.6",0.329
1466418713,"10.0.0.2","10.0.0.1",1
1466418713,"10.0.0.2","10.0.0.3",1
1466418713,"10.0.0.2","10.0.0.3",0.259
1466418713,"10.0.0.2","10.0.0.3",0.701
1466418713,"10.0.0.2","10.0.0.3",0.886
1466418714,"10.0.0.6","10.0.0.3",0.274
1466418714,"10.0.0.6","10.0.0.3",0.886
1466418714,"10.0.0.6","10.0.0.3",0.682
1466418714,"10.0.0.6","10.0.0.3",1
1466418714,"10.0.0.6","10.0.0.5",0.94
1466418714,"10.0.0.6","10.0.0.5",0.94
1466418714,"10.0.0.6","10.0.0.5",0.701
1466418716,"10.0.0.4","10.0.0.3",0.553
1466418716,"10.0.0.4","10.0.0.3",0.886
1466418716,"10.0.0.4","10.0.0.3",0.274
1466418716,"10.0.0.4","10.0.0.3",1
1466418716,"10.0.0.4","10.0.0.5",0.94
1466418716,"10.0.0.4","10.0.0.5",0.94
1466418716,"10.0.0.4","10.0.0.5",0.701
1466418716,"10.0.0.5","10.0.0.3",1
1466418716,"10.0.0.5","10.0.0.3",0.886
1466418716,"10.0.0.5","10.0.0.3",0.553
1466418716,"10.0.0.5","10.0.0.3",0.274
1466418716,"10.0.0.5","10.0.0.4",0.627
1466418716,"10.0.0.5","10.0.0.4",0.646
1466418716,"10.0.0.5","10.0.0.6",0.94
1466418716,"10.0.0.5","10.0.0.6",0.329
1466418743,"10.0.0.1","10.0.0.2",1
1466418743,"10.0.0.1","10.0.0.2",0.812
1466418743,"10.0.0.3","10.0.0.2",1
1466418743,"10.0.0.3","10.0.0.2",0.721
1466418743,"10.0.0.3","10.0.0.4",0.627
1466418743,"10.0.0.3","10.0.0.4",0.462
1466418743,"10.0.0.3","10.0.0.5",0.646
1466418743,"10.0.0.3","10.0.0.5",0.839
1466418743,"10.0.0.3","10.0.0.5",1
1466418743,"10.0.0.3","10.0.0.6",0.282
1466418743,"10.0.0.3","10.0.0.6",0.831
1466418744,"10.0.0.2","10.0.0.1",0.894
1466418744,"10.0.0.2","10.0.0.3",0.886
1466418744,"10.0.0.2","10.0.0.3",0.576
1466418744,"10.0.0.2","10.0.0.3",0.553
1466418744,"10.0.0.2","10.0.0.3",0.94
1466418762,"10.0.0.5","10.0.0.3",0.584
1466418762,"10.0.0.5","10.0.0.3",0.886
1466418762,"10.0.0.5","10.0.0.3",0.886
1466418762,"10.0.0.5","10.0.0.3",0.576
1466418762,"10.0.0.5","10.0.0.4",0.607
1466418762,"10.0.0.5","10.0.0.4",0.643
1466418762,"10.0.0.5","10.0.0.6",0.686
1466418762,"10.0.0.5","10.0.0.6",0.329
1466418766,"10.0.0.6","10.0.0.3",0.886
1466418766,"10.0.0.6","10.0.0.3",0.584
1466418766,"10.0.0.6","10.0.0.3",0.497
1466418766,"10.0.0.6","10.0.0.3",0.886
1466418766,"10.0.0.6","10.0.0.5",0.894
1466418766,"10.0.0.6","10.0.0.5",0.732
1466418766,"10.0.0.6","10.0.0.5",1
1466418773,"10.0.0.4","10.0.0.3",0.886
1466418773,"10.0.0.4","10.0.0.3",0.497
1466418773,"10.0.0.4","10.0.0.3",0.894
1466418773,"10.0.0.4","10.0.0.3",0.553
1466418773,"10.0.0.4","10.0.0.5",0.886
1466418773,"10.0.0.4","10.0.0.5",0.776
1466418773,"10.0.0.4","10.0.0.5",0.944
1466418773,"10.0.0.5","10.0.0.3",0.894
1466418773,"10.0.0.5","10.0.0.3",0.886
1466418773,"10.0.0.5","10.0.0.3",0.521
1466418773,"10.0.0.5","10.0.0.3",0.553
1466418773,"10.0.0.5","10.0.0.4",0.721
1466418773,"10.0.0.5","10.0.0.4",0.553
1466418773,"10.0.0.5","10.0.0.6",0.521
1466418773,"10.0.0.5","10.0.0.6",0.364
1466418774,"10.0.0.1","10.0.0.2",1
1466418774,"10.0.0.1","10.0.0.2",0.831
1466418774,"10.0.0.3","10.0.0.2",0.878
1466418774,"10.0.0.3","10.0.0.2",1
1466418774,"10.0.0.3","10.0.0.4",0.721
1466418774,"10.0.0.3","10.0.0.4",0.442
1466418774,"10.0.0.3","10.0.0.5",0.682
1466418774,"10.0.0.3","10.0.0.5",0.944
1466418774,"10.0.0.3","10.0.0.5",0.894
1466418774,"10.0.0.3","10.0.0.6",0.23
1466418774,"10.0.0.3","10.0.0.6",0.521
1466418775,"10.0.0.2","10.0.0.1",1
1466418775,"10.0.0.2","10.0.0.3",0.553
1466418775,"10.0.0.2","10.0.0.3",0.886
1466418775,"10.0.0.2","10.0.0.3",0.497
1466418775,"10.0.0.2","10.0.0.3",1
1466418776,"10.0.0.6","10.0.0.3",0.553
1466418776,"10.0.0.6","10.0.0.3",0.407
1466418776,"10.0.0.6","10.0.0.3",0.886
1466418776,"10.0.0.6","10.0.0.3",0.894
1466418776,"10.0.0.6","10.0.0.5",0.944
1466418776,"10.0.0.6","10.0.0.5",0.776
1466418776,"10.0.0.6","10.0.0.5",0.886
1466418802,"10.0.0.6","10.0.0.3",1
1466418802,"10.0.0.6","10.0.0.3",0.396
1466418802,"10.0.0.6","10.0.0.3",0.776
1466418802,"10.0.0.6","10.0.0.3",0.263
1466418802,"10.0.0.6","10.0.0.5",0.682
1466418802,"10.0.0.6","10.0.0.5",0.894
1466418802,"10.0.0.6","10.0.0.5",0.894
1466418804,"10.0.0.4","10.0.0.3",0.419
1466418804,"10.0.0.4","10.0.0.3",1
1466418804,"10.0.0.4","10.0.0.3",0.396
1466418804,"10.0.0.4","10.0.0.3",0.662
1466418804,"10.0.0.4","10.0.0.5",0.894
1466418804,"10.0.0.4","10.0.0.5",0.682
1466418804,"10.0.0.4","10.0.0.5",0.894
1466418804,"10.0.0.4","10.0.0.6",0.796
1466418804,"10.0.0.4","10.0.0.6",0.419
1466418804,"10.0.0.5","10.0.0.3",0.643
1466418804,"10.0.0.5","10.0.0.3",0.263
1466418804,"10.0.0.5","10.0.0.3",1
1466418804,"10.0.0.5","10.0.0.3",0.442
1466418804,"10.0.0.5","10.0.0.4",0.549
1466418804,"10.0.0.5","10.0.0.4",0.761
1466418804,"10.0.0.5","10.0.0.6",0.894
1466418804,"10.0.0.5","10.0.0.6",0.419
1466418805,"10.0.0.1","10.0.0.2",1
1466418805,"10.0.0.1","10.0.0.2",0.776
1466418806,"10.0.0.2","10.0.0.1",0.831
1466418806,"10.0.0.2","10.0.0.3",0.263
1466418806,"10.0.0.2","10.0.0.3",0.442
1466418806,"10.0.0.2","10.0.0.3",0.886
1466418806,"10.0.0.2","10.0.0.3",0.643
1466418806,"10.0.0.2","10.0.0.5",0.894
1466418806,"10.0.0.2","10.0.0.5",0.682
1466418806,"10.0.0.2","10.0.0.5",0.886
1466418806,"10.0.0.3","10.0.0.2",1
1466418806,"10.0.0.3","10.0.0.2",0.776
1466418806,"10.0.0.3","10.0.0.4",0.761
1466418806,"10.0.0.3","10.0.0.4",0.627
1466418806,"10.0.0.3","10.0.0.5",0.682
1466418806,"10.0.0.3","10.0.0.5",0.894
1466418806,"10.0.0.3","10.0.0.5",0.886
1466418806,"10.0.0.3","10.0.0.6",0.894
1466418806,"10.0.0.3","10.0.0.6",0.576
1466418832,"10.0.0.2","10.0.0.1",0.886
1466418832,"10.0.0.2","10.0.0.3",0.831
1466418832,"10.0.0.2","10.0.0.3",0.141
1466418832,"10.0.0.2","10.0.0.3",0.36
1466418832,"10.0.0.2","10.0.0.3",0.682
1466418832,"10.0.0.2","10.0.0.5",0.94
1466418832,"10.0.0.2","10.0.0.5",0.894
1466418832,"10.0.0.2","10.0.0.5",1
1466418833,"10.0.0.6","10.0.0.3",0.148
1466418833,"10.0.0.6","10.0.0.3",0.36
1466418833,"10.0.0.6","10.0.0.3",0.682
1466418833,"10.0.0.6","10.0.0.3",0.831
1466418833,"10.0.0.6","10.0.0.5",0.839
1466418833,"10.0.0.6","10.0.0.5",1
1466418833,"10.0.0.6","10.0.0.5",0.878
1466418835,"10.0.0.4","10.0.0.3",0.098
1466418835,"10.0.0.4","10.0.0.3",0.36
1466418835,"10.0.0.4","10.0.0.3",0.788
1466418835,"10.0.0.4","10.0.0.3",0.831
1466418835,"10.0.0.4","10.0.0.5",0.94
1466418835,"10.0.0.4","10.0.0.5",0.886
1466418835,"10.0.0.4","10.0.0.5",1
1466418835,"10.0.0.5","10.0.0.2",0.788
1466418835,"10.0.0.5","10.0.0.2",1
1466418835,"10.0.0.5","10.0.0.3",0.442
1466418835,"10.0.0.5","10.0.0.3",0.148
1466418835,"10.0.0.5","10.0.0.3",0.831
1466418835,"10.0.0.5","10.0.0.3",0.776
1466418835,"10.0.0.5","10.0.0.4",0.776
1466418835,"10.0.0.5","10.0.0.4",0.521
1466418835,"10.0.0.5","10.0.0.6",0.442
1466418835,"10.0.0.5","10.0.0.6",0.761
1466418836,"10.0.0.1","10.0.0.2",1
1466418836,"10.0.0.1","10.0.0.2",0.788
1466418837,"10.0.0.3","10.0.0.2",1
1466418837,"10.0.0.3","10.0.0.2",0.831
1466418837,"10.0.0.3","10.0.0.4",0.776
1466418837,"10.0.0.3","10.0.0.4",0.497
1466418837,"10.0.0.3","10.0.0.5",0.878
1466418837,"10.0.0.3","10.0.0.5",1
1466418837,"10.0.0.3","10.0.0.5",0.937
1466418837,"10.0.0.3","10.0.0.6",0.761
1466418837,"10.0.0.3","10.0.0.6",0.246
1466418862,"10.0.0.1","10.0.0.2",1
1466418862,"10.0.0.1","10.0.0.2",1
1466418863,"10.0.0.2","10.0.0.1",0.94
1466418863,"10.0.0.2","10.0.0.3",0.364
1466418863,"10.0.0.2","10.0.0.3",0.944
1466418863,"10.0.0.2","10.0.0.3",1
1466418863,"10.0.0.2","10.0.0.5",1
1466418863,"10.0.0.2","10.0.0.5",0.812
1466418863,"10.0.0.2","10.0.0.5",0.607
1466418863,"10.0.0.3","10.0.0.2",1
1466418863,"10.0.0.3","10.0.0.2",1
1466418863,"10.0.0.3","10.0.0.4",0.584
1466418863,"10.0.0.3","10.0.0.4",0.721
1466418863,"10.0.0.3","10.0.0.5",0.607
1466418863,"10.0.0.3","10.0.0.5",1
1466418863,"10.0.0.3","10.0.0.5",0.776
1466418863,"10.0.0.3","10.0.0.6",0.121
1466418863,"10.0.0.3","10.0.0.6",0.761
1466418864,"10.0.0.6","10.0.0.3",0.47
1466418864,"10.0.0.6","10.0.0.3",1
1466418864,"10.0.0.6","10.0.0.3",0.442
1466418864,"10.0.0.6","10.0.0.3",0.94
1466418864,"10.0.0.6","10.0.0.5",0.732
1466418864,"10.0.0.6","10.0.0.5",0.874
1466418864,"10.0.0.6","10.0.0.5",0.607
1466418866,"10.0.0.4","10.0.0.3",0.47
1466418866,"10.0.0.4","10.0.0.3",0.195
1466418866,"10.0.0.4","10.0.0.3",0.94
1466418866,"10.0.0.4","10.0.0.3",1
1466418866,"10.0.0.4","10.0.0.5",0.776
1466418866,"10.0.0.4","10.0.0.5",0.874
1466418866,"10.0.0.4","10.0.0.5",0.607
1466418866,"10.0.0.5","10.0.0.2",1
1466418866,"10.0.0.5","10.0.0.2",1
1466418866,"10.0.0.5","10.0.0.3",0.442
1466418866,"10.0.0.5","10.0.0.3",0.47
1466418866,"10.0.0.5","10.0.0.3",1
1466418866,"10.0.0.5","10.0.0.3",0.94
1466418866,"10.0.0.5","10.0.0.4",0.584
1466418866,"10.0.0.5","10.0.0.4",0.721
1466418866,"10.0.0.5","10.0.0.6",0.761
1466418866,"10.0.0.5","10.0.0.6",0.121
1466418892,"10.0.0.5","10.0.0.3",0.607
1466418892,"10.0.0.5","10.0.0.3",0.761
1466418892,"10.0.0.5","10.0.0.3",0.894
1466418892,"10.0.0.5","10.0.0.3",0.886
1466418892,"10.0.0.5","10.0.0.4",0.94
1466418892,"10.0.0.5","10.0.0.4",0.639
1466418892,"10.0.0.5","10.0.0.6",0.662
1466418892,"10.0.0.5","10.0.0.6",0.329
1466418893,"10.0.0.1","10.0.0.2",1
1466418893,"10.0.0.1","10.0.0.2",0.839
1466418894,"10.0.0.2","10.0.0.1",1
1466418894,"10.0.0.2","10.0.0.3",0.462
1466418894,"10.0.0.2","10.0.0.3",0.894
1466418894,"10.0.0.2","10.0.0.3",0.682
1466418894,"10.0.0.2","10.0.0.3",0.886
1466418894,"10.0.0.3","10.0.0.2",1
1466418894,"10.0.0.3","10.0.0.2",0.886
1466418894,"10.0.0.3","10.0.0.4",0.682
1466418894,"10.0.0.3","10.0.0.4",0.94
1466418894,"10.0.0.3","10.0.0.5",0.776
1466418894,"10.0.0.3","10.0.0.5",0.831
1466418894,"10.0.0.3","10.0.0.5",0.529
1466418894,"10.0.0.3","10.0.0.6",0.427
1466418894,"10.0.0.3","10.0.0.6",0.662
1466418895,"10.0.0.6","10.0.0.3",0.886
1466418895,"10.0.0.6","10.0.0.3",0.894
1466418895,"10.0.0.6","10.0.0.3",0.761
1466418895,"10.0.0.6","10.0.0.3",0.553
1466418895,"10.0.0.6","10.0.0.5",0.596
1466418895,"10.0.0.6","10.0.0.5",0.776
1466418895,"10.0.0.6","10.0.0.5",0.839
1466418923,"10.0.0.4","10.0.0.3",0.313
1466418923,"10.0.0.4","10.0.0.3",0.607
1466418923,"10.0.0.4","10.0.0.3",0.831
1466418923,"10.0.0.4","10.0.0.3",1
1466418923,"10.0.0.4","10.0.0.5",0.94
1466418923,"10.0.0.4","10.0.0.5",0.627
1466418923,"10.0.0.4","10.0.0.5",0.831
1466418923,"10.0.0.5","10.0.0.3",0.364
1466418923,"10.0.0.5","10.0.0.3",1
1466418923,"10.0.0.5","10.0.0.3",0.831
1466418923,"10.0.0.5","10.0.0.3",0.607
1466418923,"10.0.0.5","10.0.0.4",0.553
1466418923,"10.0.0.5","10.0.0.4",0.576
1466418923,"10.0.0.5","10.0.0.6",0.497
1466418923,"10.0.0.5","10.0.0.6",0.627
1466418924,"10.0.0.1","10.0.0.2",1
1466418924,"10.0.0.1","10.0.0.2",0.944
1466418925,"10.0.0.2","10.0.0.1",0.894
1466418925,"10.0.0.2","10.0.0.3",0.364
1466418925,"10.0.0.2","10.0.0.3",0.831
1466418925,"10.0.0.2","10.0.0.3",1
1466418925,"10.0.0.2","10.0.0.3",0.576
1466418925,"10.0.0.2","10.0.0.5",0.94
1466418925,"10.0.0.2","10.0.0.5",0.576
1466418925,"10.0.0.2","10.0.0.5",0.897
1466418925,"10.0.0.3","10.0.0.2",1
1466418925,"10.0.0.3","10.0.0.2",0.94
1466418925,"10.0.0.3","10.0.0.4",0.721
1466418925,"10.0.0.3","10.0.0.4",0.576
1466418925,"10.0.0.3","10.0.0.5",0.94
1466418925,"10.0.0.3","10.0.0.5",0.897
1466418925,"10.0.0.3","10.0.0.5",0.576
1466418925,"10.0.0.3","10.0.0.6",0.701
1466418925,"10.0.0.3","10.0.0.6",0.353
1466418926,"10.0.0.6","10.0.0.3",0.831
1466418926,"10.0.0.6","10.0.0.3",0.682
1466418926,"10.0.0.6","10.0.0.3",0.396
1466418926,"10.0.0.6","10.0.0.3",1
1466418926,"10.0.0.6","10.0.0.5",0.94
1466418926,"10.0.0.6","10.0.0.5",0.627
1466418926,"10.0.0.6","10.0.0.5",1
1466418952,"10.0.0.6","10.0.0.3",1
1466418952,"10.0.0.6","10.0.0.3",0.94
1466418952,"10.0.0.6","10.0.0.3",0.721
1466418952,"10.0.0.6","10.0.0.3",1
1466418952,"10.0.0.6","10.0.0.5",0.682
1466418952,"10.0.0.6","10.0.0.5",0.776
1466418952,"10.0.0.6","10.0.0.5",1
1466418954,"10.0.0.4","10.0.0.3",1
1466418954,"10.0.0.4","10.0.0.3",0.94
1466418954,"10.0.0.4","10.0.0.3",1
1466418954,"10.0.0.4","10.0.0.3",0.776
1466418954,"10.0.0.4","10.0.0.5",1
1466418954,"10.0.0.4","10.0.0.5",0.721
1466418954,"10.0.0.4","10.0.0.5",0.682
1466418954,"10.0.0.5","10.0.0.3",1
1466418954,"10.0.0.5","10.0.0.3",0.94
1466418954,"10.0.0.5","10.0.0.3",0.776
1466418954,"10.0.0.5","10.0.0.3",1
1466418954,"10.0.0.5","10.0.0.4",0.525
1466418954,"10.0.0.5","10.0.0.4",0.701
1466418954,"10.0.0.5","10.0.0.6",0.894
1466418954,"10.0.0.5","10.0.0.6",0.419
1466418955,"10.0.0.1","10.0.0.2",0.886
1466418955,"10.0.0.1","10.0.0.2",1
1466418956,"10.0.0.2","10.0.0.1",0.788
1466418956,"10.0.0.2","10.0.0.3",0.94
1466418956,"10.0.0.2","10.0.0.3",0.776
1466418956,"10.0.0.2","10.0.0.3",1
1466418956,"10.0.0.2","10.0.0.3",1
1466418956,"10.0.0.3","10.0.0.2",1
1466418956,"10.0.0.3","10.0.0.2",0.886
1466418956,"10.0.0.3","10.0.0.4",0.607
1466418956,"10.0.0.3","10.0.0.4",0.701
1466418956,"10.0.0.3","10.0.0.5",0.721
1466418956,"10.0.0.3","10.0.0.5",1
1466418956,"10.0.0.3","10.0.0.5",0.796
1466418956,"10.0.0.3","10.0.0.6",0.894
1466418956,"10.0.0.3","10.0.0.6",0.407
1466418982,"10.0.0.2","10.0.0.1",1
1466418982,"10.0.0.2","10.0.0.3",1
1466418982,"10.0.0.2","10.0.0.3",0.721
1466418982,"10.0.0.2","10.0.0.3",1
1466418982,"10.0.0.2","10.0.0.3",0.94
1466418983,"10.0.0.6","10.0.0.3",1
1466418983,"10.0.0.6","10.0.0.3",0.94
1466418983,"10.0.0.6","10.0.0.3",0.721
1466418983,"10.0.0.6","10.0.0.3",1
1466418983,"10.0.0.6","10.0.0.5",0.944
1466418983,"10.0.0.6","10.0.0.5",0.839
1466418983,"10.0.0.6","10.0.0.5",1
1466418985,"10.0.0.4","10.0.0.3",0.94
1466418985,"10.0.0.4","10.0.0.3",1
1466418985,"10.0.0.4","10.0.0.3",0.721
1466418985,"10.0.0.4","10.0.0.3",1
1466418985,"10.0.0.4","10.0.0.5",0.944
1466418985,"10.0.0.4","10.0.0.5",1
1466418985,"10.0.0.4","10.0.0.5",0.839
1466418985,"10.0.0.5","10.0.0.2",1
1466418985,"10.0.0.5","10.0.0.2",1
1466418985,"10.0.0.5","10.0.0.3",0.94
1466418985,"10.0.0.5","10.0.0.3",1
1466418985,"10.0.0.5","10.0.0.3",1
1466418985,"10.0.0.5","10.0.0.3",0.721
1466418985,"10.0.0.5","10.0.0.4",1
1466418985,"10.0.0.5","10.0.0.4",1
1466418985,"10.0.0.5","10.0.0.6",1
1466418985,"10.0.0.5","10.0.0.6",0.761
1466418986,"10.0.0.1","10.0.0.2",1
1466418986,"10.0.0.1","10.0.0.2",1
1466418987,"10.0.0.3","10.0.0.2",1
1466418987,"10.0.0.3","10.0.0.2",1
1466418987,"10.0.0.3","10.0.0.4",1
1466418987,"10.0.0.3","10.0.0.4",1
1466418987,"10.0.0.3","10.0.0.5",0.944
1466418987,"10.0.0.3","10.0.0.5",1
1466418987,"10.0.0.3","10.0.0.5",0.839
1466418987,"10.0.0.3","10.0.0.6",1
1466418987,"10.0.0.3","10.0.0.6",0.761
1466419012,"10.0.0.1","10.0.0.2",1
1466419012,"10.0.0.1","10.0.0.2",1
1466419013,"10.0.0.2","10.0.0.1",1
1466419013,"10.0.0.2","10.0.0.3",0.839
1466419013,"10.0.0.2","10.0.0.3",0.435
1466419013,"10.0.0.2","10.0.0.3",1
1466419013,"10.0.0.2","10.0.0.3",0.729
1466419013,"10.0.0.3","10.0.0.2",1
1466419013,"10.0.0.3","10.0.0.2",1
1466419013,"10.0.0.3","10.0.0.4",0.839
1466419013,"10.0.0.3","10.0.0.4",0.886
1466419013,"10.0.0.3","10.0.0.5",0.878
1466419013,"10.0.0.3","10.0.0.5",0.776
1466419013,"10.0.0.3","10.0.0.5",1
1466419013,"10.0.0.3","10.0.0.6",0.396
1466419013,"10.0.0.3","10.0.0.6",0.748
1466419014,"10.0.0.6","10.0.0.3",1
1466419014,"10.0.0.6","10.0.0.3",0.839
